store_id,date,amount,discount,region,quarter
102,2024-05-08,1453.98,0.08,CA,2024Q2
102,2024-05-09,140.37,0.06,CA,2024Q2
102,2024-05-10,2142.06,0.08,CA,2024Q2
102,2024-05-12,2214.21,0.12,CA,2024Q2
102,2024-05-13,909.79,0.03,CA,2024Q2
102,2024-05-14,1522.53,0.1,CA,2024Q2
102,2024-05-15,1977.69,0.08,CA,2024Q2
102,2024-05-17,306.11,0.05,CA,2024Q2
102,2024-05-18,1264.46,0.08,CA,2024Q2
102,2024-05-19,2502.81,0.04,CA,2024Q2
102,2024-05-20,1757.47,0.09,CA,2024Q2
102,2024-05-21,2153.17,0.08,CA,2024Q2
102,2024-05-23,1552.57,0.15,CA,2024Q2
102,2024-05-24,1887.53,0.04,CA,2024Q2
102,2024-05-26,1790.37,0.07,CA,2024Q2
102,2024-05-27,1597.84,0.04,CA,2024Q2
102,2024-05-28,822.92,0.09,CA,2024Q2
102,2024-05-30,1903.43,0.07,CA,2024Q2
102,2024-06-01,1479.34,0.02,CA,2024Q2
102,2024-06-03,1652.22,0.04,CA,2024Q2
102,2024-06-04,1862.48,0.01,CA,2024Q2
102,2024-06-05,1561.75,0.0,CA,2024Q2
102,2024-06-06,1910.34,0.1,CA,2024Q2
102,2024-06-07,2752.8,0.09,CA,2024Q2
102,2024-06-08,1054.28,0.03,CA,2024Q2
102,2024-06-09,1500.67,0.02,CA,2024Q2
102,2024-06-11,1169.35,0.07,CA,2024Q2
102,2024-06-13,840.81,0.02,CA,2024Q2
102,2024-06-14,1912.3,0.06,CA,2024Q2
102,2024-06-15,1581.96,0.07,CA,2024Q2
102,2024-06-16,1470.59,0.09,CA,2024Q2
102,2024-06-17,1921.84,0.05,CA,2024Q2
102,2024-06-18,1601.86,0.04,CA,2024Q2
102,2024-06-20,1232.61,0.13,CA,2024Q2
102,2024-06-21,1997.97,0.04,CA,2024Q2
102,2024-06-22,3444.08,0.1,CA,2024Q2
102,2024-06-23,631.86,0.11,CA,2024Q2
102,2024-06-24,2085.43,0.07,CA,2024Q2
102,2024-06-26,1184.4,0.09,CA,2024Q2
102,2024-06-28,1434.79,0.06,CA,2024Q2
102,2024-06-30,2384.29,0.1,CA,2024Q2
102,2024-07-02,2491.99,0.09,CA,2024Q3
102,2024-07-04,2327.59,0.09,CA,2024Q3
102,2024-07-05,1556.57,0.04,CA,2024Q3
102,2024-07-06,713.63,0.05,CA,2024Q3
102,2024-07-07,1021.73,0.07,CA,2024Q3
102,2024-07-08,1566.62,0.07,CA,2024Q3
102,2024-07-10,2063.23,0.03,CA,2024Q3
102,2024-07-11,1095.74,0.1,CA,2024Q3
102,2024-07-12,2191.59,0.03,CA,2024Q3
102,2024-07-14,1752.16,0.08,CA,2024Q3
102,2024-07-15,1101.34,0.04,CA,2024Q3
102,2024-07-16,1161.91,0.07,CA,2024Q3
102,2024-07-17,2184.04,0.04,CA,2024Q3
102,2024-07-19,1121.32,0.08,CA,2024Q3
102,2024-07-20,1582.74,0.13,CA,2024Q3
102,2024-07-21,898.49,0.06,CA,2024Q3
102,2024-07-22,1649.67,0.08,CA,2024Q3
102,2024-07-24,1520.62,0.05,CA,2024Q3
102,2024-07-25,1433.53,0.06,CA,2024Q3
102,2024-07-26,1597.41,0.04,CA,2024Q3
102,2024-07-27,320.67,0.05,CA,2024Q3
102,2024-07-28,786.9,0.05,CA,2024Q3
102,2024-07-29,1590.74,0.13,CA,2024Q3
102,2024-07-31,2688.06,0.06,CA,2024Q3
102,2024-08-02,1992.14,0.09,CA,2024Q3
102,2024-08-04,1695.8,0.05,CA,2024Q3
102,2024-08-05,1287.14,0.07,CA,2024Q3
102,2024-08-07,1207.14,0.09,CA,2024Q3
102,2024-08-08,692.99,0.04,CA,2024Q3
102,2024-08-10,1956.59,0.09,CA,2024Q3
102,2024-08-11,2210.35,0.05,CA,2024Q3
102,2024-08-12,1505.15,0.08,CA,2024Q3
102,2024-08-13,1529.6,0.09,CA,2024Q3
102,2024-08-14,2484.62,0.08,CA,2024Q3
102,2024-08-15,1957.0,0.09,CA,2024Q3
102,2024-08-16,2374.49,0.09,CA,2024Q3
102,2024-08-17,1845.87,0.02,CA,2024Q3
102,2024-08-18,1434.69,0.04,CA,2024Q3
102,2024-08-19,856.77,0.11,CA,2024Q3
102,2024-08-21,1164.3,0.08,CA,2024Q3
102,2024-08-22,698.06,0.11,CA,2024Q3
102,2024-08-24,1140.66,0.1,CA,2024Q3
102,2024-08-25,1635.16,0.12,CA,2024Q3
102,2024-08-26,1337.23,0.05,CA,2024Q3
102,2024-08-27,1313.77,0.02,CA,2024Q3
102,2024-08-29,1024.02,0.08,CA,2024Q3
102,2024-08-30,1520.23,0.08,CA,2024Q3
102,2024-08-31,1947.7,0.07,CA,2024Q3
102,2024-09-01,1402.38,0.04,CA,2024Q3
102,2024-09-02,2327.05,0.06,CA,2024Q3
102,2024-09-03,1923.74,0.08,CA,2024Q3
102,2024-09-04,1840.52,0.12,CA,2024Q3
102,2024-09-06,819.95,0.08,CA,2024Q3
102,2024-09-07,935.12,0.01,CA,2024Q3
102,2024-09-09,978.69,0.1,CA,2024Q3
102,2024-09-10,1407.15,0.04,CA,2024Q3
102,2024-09-12,1375.81,0.04,CA,2024Q3
102,2024-09-13,2627.31,0.09,CA,2024Q3
102,2024-09-14,1777.36,0.03,CA,2024Q3
102,2024-09-16,1911.05,0.07,CA,2024Q3
102,2024-09-17,2203.09,0.11,CA,2024Q3
102,2024-09-19,1810.21,0.08,CA,2024Q3
102,2024-09-20,1519.35,0.12,CA,2024Q3
102,2024-09-21,1238.95,0.09,CA,2024Q3
102,2024-09-22,2153.94,0.05,CA,2024Q3
102,2024-09-23,1935.26,0.07,CA,2024Q3
102,2024-09-24,216.53,0.07,CA,2024Q3
102,2024-09-25,2716.55,0.07,CA,2024Q3
103,2024-01-01,613.43,0.08,WA,2024Q1
103,2024-01-03,1894.04,0.07,WA,2024Q1
103,2024-01-04,1206.6,0.05,WA,2024Q1
103,2024-01-05,2001.33,0.05,WA,2024Q1
103,2024-01-06,1934.76,0.08,WA,2024Q1
103,2024-01-08,1223.02,0.09,WA,2024Q1
103,2024-01-09,610.55,0.06,WA,2024Q1
103,2024-01-10,2575.67,0.11,WA,2024Q1
103,2024-01-11,1586.06,0.1,WA,2024Q1
103,2024-01-13,1533.16,0.09,WA,2024Q1
103,2024-01-14,1281.83,0.12,WA,2024Q1
103,2024-01-15,280.57,0.03,WA,2024Q1
103,2024-01-17,1271.11,0.03,WA,2024Q1
103,2024-01-19,1519.59,0.05,WA,2024Q1
103,2024-01-20,2843.01,0.04,WA,2024Q1
103,2024-01-21,1436.53,0.11,WA,2024Q1
103,2024-01-22,462.49,0.13,WA,2024Q1
103,2024-01-23,1735.01,0.05,WA,2024Q1
103,2024-01-24,2173.83,0.08,WA,2024Q1
103,2024-01-26,1692.46,0.04,WA,2024Q1
103,2024-01-27,1095.73,0.1,WA,2024Q1
103,2024-01-28,1624.89,0.04,WA,2024Q1
103,2024-01-29,1193.73,0.06,WA,2024Q1
103,2024-01-30,525.79,0.05,WA,2024Q1
103,2024-01-31,1168.64,0.04,WA,2024Q1
103,2024-02-01,1973.51,0.02,WA,2024Q1
103,2024-02-03,1552.94,0.1,WA,2024Q1
103,2024-02-04,1476.25,0.06,WA,2024Q1
103,2024-02-05,1260.32,0.07,WA,2024Q1
103,2024-02-06,1268.72,0.08,WA,2024Q1
103,2024-02-08,1197.7,0.09,WA,2024Q1
103,2024-02-09,1483.32,0.09,WA,2024Q1
103,2024-02-10,1507.33,0.03,WA,2024Q1
103,2024-02-11,1624.48,0.06,WA,2024Q1
103,2024-02-12,1780.05,0.09,WA,2024Q1
103,2024-02-13,609.52,0.02,WA,2024Q1
103,2024-02-14,644.39,0.08,WA,2024Q1
103,2024-02-15,1420.23,0.12,WA,2024Q1
103,2024-02-16,1226.1,0.11,WA,2024Q1
103,2024-02-17,1847.92,0.1,WA,2024Q1
103,2024-02-18,1121.16,0.07,WA,2024Q1
103,2024-02-19,2320.18,0.09,WA,2024Q1
103,2024-02-20,2560.21,0.04,WA,2024Q1
103,2024-02-22,813.47,0.04,WA,2024Q1
103,2024-02-23,1137.06,0.08,WA,2024Q1
103,2024-02-24,956.08,0.11,WA,2024Q1
103,2024-02-26,764.71,0.04,WA,2024Q1
103,2024-02-27,1313.56,0.05,WA,2024Q1
103,2024-02-28,1268.21,0.0,WA,2024Q1
103,2024-02-29,2675.1,0.1,WA,2024Q1
103,2024-03-01,1267.65,0.04,WA,2024Q1
103,2024-03-03,1876.37,0.1,WA,2024Q1
103,2024-03-04,1139.77,0.07,WA,2024Q1
103,2024-03-05,1978.1,0.05,WA,2024Q1
103,2024-03-07,1035.32,0.06,WA,2024Q1
103,2024-03-09,1886.45,0.07,WA,2024Q1
103,2024-03-10,774.48,0.07,WA,2024Q1
103,2024-03-11,1330.75,0.07,WA,2024Q1
103,2024-03-12,949.08,0.09,WA,2024Q1
103,2024-03-13,1301.93,0.12,WA,2024Q1
103,2024-03-15,2369.29,0.06,WA,2024Q1
103,2024-03-16,1201.01,0.1,WA,2024Q1
103,2024-03-18,1770.88,0.1,WA,2024Q1
103,2024-03-19,1620.84,0.09,WA,2024Q1
103,2024-03-20,1291.94,0.05,WA,2024Q1
103,2024-03-22,971.83,0.04,WA,2024Q1
103,2024-03-23,1684.02,0.05,WA,2024Q1
103,2024-03-24,1374.94,0.04,WA,2024Q1
103,2024-03-26,1013.68,0.1,WA,2024Q1
103,2024-03-28,1254.52,0.07,WA,2024Q1
103,2024-03-29,2744.27,0.05,WA,2024Q1
103,2024-03-30,18.89,0.09,WA,2024Q1
103,2024-04-01,2894.82,0.05,WA,2024Q2
103,2024-04-02,972.66,0.09,WA,2024Q2
103,2024-04-03,1741.77,0.08,WA,2024Q2
103,2024-04-04,2484.09,0.06,WA,2024Q2
103,2024-04-05,1189.89,0.09,WA,2024Q2
103,2024-04-07,565.08,0.11,WA,2024Q2
103,2024-04-08,1606.67,0.06,WA,2024Q2
103,2024-04-09,1061.25,0.1,WA,2024Q2
103,2024-04-10,1583.42,0.07,WA,2024Q2
103,2024-04-11,1910.66,0.07,WA,2024Q2
103,2024-04-12,1240.77,0.12,WA,2024Q2
103,2024-04-13,1126.85,0.09,WA,2024Q2
103,2024-04-14,1413.8,0.07,WA,2024Q2
103,2024-04-16,1650.39,0.09,WA,2024Q2
103,2024-04-18,507.49,0.04,WA,2024Q2
103,2024-04-20,671.5,0.1,WA,2024Q2
103,2024-04-21,687.75,0.09,WA,2024Q2
103,2024-04-22,1878.87,0.07,WA,2024Q2
103,2024-04-24,1492.0,0.06,WA,2024Q2
103,2024-04-25,1192.92,0.09,WA,2024Q2
103,2024-04-26,310.82,0.03,WA,2024Q2
103,2024-04-27,1378.13,0.05,WA,2024Q2
103,2024-04-28,1874.57,0.03,WA,2024Q2
103,2024-04-29,1956.47,0.07,WA,2024Q2
103,2024-04-30,1007.47,0.06,WA,2024Q2
103,2024-05-01,1796.76,0.08,WA,2024Q2
103,2024-05-03,1737.44,0.07,WA,2024Q2
103,2024-05-04,1243.86,0.09,WA,2024Q2
103,2024-05-05,1397.0,0.1,WA,2024Q2
103,2024-05-06,852.16,0.08,WA,2024Q2
103,2024-05-08,1346.16,0.03,WA,2024Q2
103,2024-05-09,1943.61,0.05,WA,2024Q2
103,2024-05-11,1190.9,0.07,WA,2024Q2
103,2024-05-13,695.63,0.06,WA,2024Q2
103,2024-05-14,1498.67,0.12,WA,2024Q2
103,2024-05-16,259.61,0.06,WA,2024Q2
103,2024-05-17,958.31,0.09,WA,2024Q2
103,2024-05-19,2292.56,0.08,WA,2024Q2
103,2024-05-20,972.63,0.08,WA,2024Q2
103,2024-05-21,1476.53,0.07,WA,2024Q2
103,2024-05-22,1280.59,0.09,WA,2024Q2
103,2024-05-23,2555.47,0.13,WA,2024Q2
103,2024-05-24,2389.38,0.04,WA,2024Q2
103,2024-05-25,2063.76,0.02,WA,2024Q2
103,2024-05-26,417.75,0.08,WA,2024Q2
103,2024-05-27,445.26,0.02,WA,2024Q2
103,2024-05-28,1796.11,0.07,WA,2024Q2
103,2024-05-29,1293.09,0.05,WA,2024Q2
103,2024-05-30,817.78,0.05,WA,2024Q2
103,2024-05-31,873.62,0.09,WA,2024Q2
103,2024-06-01,1843.43,0.04,WA,2024Q2
103,2024-06-03,1724.06,0.05,WA,2024Q2
103,2024-06-04,1122.8,0.0,WA,2024Q2
103,2024-06-05,1426.33,0.07,WA,2024Q2
103,2024-06-06,1810.4,0.06,WA,2024Q2
103,2024-06-07,1124.87,0.05,WA,2024Q2
103,2024-06-08,670.0,0.1,WA,2024Q2
103,2024-06-10,1287.82,0.06,WA,2024Q2
103,2024-06-12,1236.18,0.05,WA,2024Q2
103,2024-06-13,756.65,0.03,WA,2024Q2
103,2024-06-14,1336.29,0.1,WA,2024Q2
103,2024-06-15,1314.48,0.06,WA,2024Q2
103,2024-06-16,2184.52,0.03,WA,2024Q2
103,2024-06-17,1883.31,0.12,WA,2024Q2
103,2024-06-19,1271.54,0.03,WA,2024Q2
103,2024-06-20,1367.37,0.04,WA,2024Q2
103,2024-06-21,1161.53,0.06,WA,2024Q2
103,2024-06-22,2137.26,0.07,WA,2024Q2
103,2024-06-24,1818.41,0.05,WA,2024Q2
103,2024-06-25,1672.9,0.08,WA,2024Q2
103,2024-06-27,3216.68,0.08,WA,2024Q2
103,2024-06-28,1200.76,0.05,WA,2024Q2
103,2024-06-29,1915.93,0.01,WA,2024Q2
103,2024-06-30,1668.07,0.01,WA,2024Q2
103,2024-07-01,988.39,0.08,WA,2024Q3
103,2024-07-03,1718.67,0.06,WA,2024Q3
103,2024-07-04,884.35,0.08,WA,2024Q3
103,2024-07-05,2211.01,0.03,WA,2024Q3
103,2024-07-06,453.26,0.04,WA,2024Q3
103,2024-07-07,2337.93,0.04,WA,2024Q3
103,2024-07-08,2139.23,0.06,WA,2024Q3
103,2024-07-10,1362.84,0.06,WA,2024Q3
103,2024-07-12,1840.91,0.05,WA,2024Q3
103,2024-07-14,1479.75,0.07,WA,2024Q3
103,2024-07-15,766.07,0.11,WA,2024Q3
103,2024-07-17,1486.46,0.11,WA,2024Q3
103,2024-07-18,1854.0,0.15,WA,2024Q3
103,2024-07-20,1686.71,0.04,WA,2024Q3
103,2024-07-21,1278.83,0.09,WA,2024Q3
103,2024-07-22,1293.04,0.08,WA,2024Q3
103,2024-07-23,1800.7,0.07,WA,2024Q3
103,2024-07-24,1415.89,0.07,WA,2024Q3
103,2024-07-25,1847.36,0.08,WA,2024Q3
103,2024-07-26,1534.79,0.07,WA,2024Q3
103,2024-07-27,1790.27,0.09,WA,2024Q3
103,2024-07-28,531.24,0.07,WA,2024Q3
103,2024-07-29,1190.03,0.04,WA,2024Q3
103,2024-07-30,1799.81,0.11,WA,2024Q3
103,2024-07-31,567.66,0.12,WA,2024Q3
103,2024-08-01,1078.65,0.06,WA,2024Q3
103,2024-08-02,1490.27,0.1,WA,2024Q3
103,2024-08-03,1181.54,0.04,WA,2024Q3
103,2024-08-04,1070.87,0.07,WA,2024Q3
103,2024-08-05,2225.33,0.1,WA,2024Q3
103,2024-08-06,1435.12,0.1,WA,2024Q3
103,2024-08-07,1333.53,0.03,WA,2024Q3
103,2024-08-08,2351.04,0.06,WA,2024Q3
103,2024-08-09,1009.73,0.05,WA,2024Q3
103,2024-08-10,2385.07,0.06,WA,2024Q3
103,2024-08-11,1870.85,0.08,WA,2024Q3
103,2024-08-12,2125.52,0.08,WA,2024Q3
103,2024-08-13,1476.55,0.11,WA,2024Q3
103,2024-08-14,1134.9,0.04,WA,2024Q3
103,2024-08-15,1455.85,0.1,WA,2024Q3
103,2024-08-16,1724.69,0.06,WA,2024Q3
103,2024-08-17,2374.75,0.1,WA,2024Q3
103,2024-08-19,2358.69,0.06,WA,2024Q3
103,2024-08-20,1074.35,0.07,WA,2024Q3
103,2024-08-21,279.45,0.03,WA,2024Q3
103,2024-08-22,343.7,0.14,WA,2024Q3
103,2024-08-23,1197.42,0.05,WA,2024Q3
103,2024-08-24,1226.42,0.04,WA,2024Q3
103,2024-08-25,1795.34,0.04,WA,2024Q3
103,2024-08-27,1640.91,0.11,WA,2024Q3
103,2024-08-28,1014.17,0.08,WA,2024Q3
103,2024-08-29,1067.13,0.09,WA,2024Q3
103,2024-08-31,1934.01,0.12,WA,2024Q3
103,2024-09-01,2006.25,0.05,WA,2024Q3
103,2024-09-02,1960.49,0.07,WA,2024Q3
103,2024-09-03,1253.28,0.1,WA,2024Q3
103,2024-09-04,1536.62,0.02,WA,2024Q3
103,2024-09-05,224.94,0.08,WA,2024Q3
103,2024-09-07,1107.28,0.01,WA,2024Q3
103,2024-09-09,948.63,0.05,WA,2024Q3
103,2024-09-10,1639.72,0.04,WA,2024Q3
103,2024-09-11,1949.99,0.08,WA,2024Q3
103,2024-09-12,1263.97,0.05,WA,2024Q3
103,2024-09-13,1487.48,0.02,WA,2024Q3
104,2024-01-01,1311.35,0.02,FL,2024Q1
104,2024-01-03,2038.86,0.11,FL,2024Q1
104,2024-01-04,987.9,0.05,FL,2024Q1
104,2024-01-05,498.74,0.08,FL,2024Q1
104,2024-01-07,1873.76,0.12,FL,2024Q1
104,2024-01-09,856.15,0.05,FL,2024Q1
104,2024-01-10,1050.35,0.08,FL,2024Q1
104,2024-01-11,1725.76,0.08,FL,2024Q1
104,2024-01-13,1726.22,0.04,FL,2024Q1
104,2024-01-14,1255.08,0.08,FL,2024Q1
104,2024-01-15,1999.89,0.05,FL,2024Q1
104,2024-01-16,2045.46,0.02,FL,2024Q1
104,2024-01-17,1231.67,0.02,FL,2024Q1
104,2024-01-18,1656.5,0.08,FL,2024Q1
104,2024-01-19,1644.53,0.05,FL,2024Q1
104,2024-01-20,1294.86,0.04,FL,2024Q1
104,2024-01-21,1586.26,0.07,FL,2024Q1
104,2024-01-22,1459.91,0.07,FL,2024Q1
104,2024-01-23,1518.29,0.04,FL,2024Q1
104,2024-01-24,1553.71,0.07,FL,2024Q1
104,2024-01-25,749.81,0.08,FL,2024Q1
104,2024-01-26,1594.22,0.1,FL,2024Q1
104,2024-01-27,1783.89,0.05,FL,2024Q1
104,2024-01-28,1315.07,0.04,FL,2024Q1
104,2024-01-30,977.04,0.05,FL,2024Q1
104,2024-01-31,2180.55,0.07,FL,2024Q1
104,2024-02-01,822.09,0.05,FL,2024Q1
104,2024-02-02,465.93,0.07,FL,2024Q1
104,2024-02-03,1402.02,0.11,FL,2024Q1
104,2024-02-04,1865.21,0.1,FL,2024Q1
104,2024-02-05,1251.95,0.07,FL,2024Q1
104,2024-02-06,86.68,0.09,FL,2024Q1
104,2024-02-07,1938.17,0.08,FL,2024Q1
104,2024-02-08,634.09,0.02,FL,2024Q1
104,2024-02-09,322.03,0.08,FL,2024Q1
104,2024-02-10,2012.07,0.11,FL,2024Q1
104,2024-02-12,2120.47,0.09,FL,2024Q1
104,2024-02-13,477.18,0.1,FL,2024Q1
104,2024-02-15,1200.52,0.11,FL,2024Q1
104,2024-02-17,1430.45,0.08,FL,2024Q1
104,2024-02-18,469.69,0.02,FL,2024Q1
104,2024-02-20,316.37,0.1,FL,2024Q1
104,2024-02-22,1868.97,0.09,FL,2024Q1
104,2024-02-23,1782.07,0.07,FL,2024Q1
104,2024-02-24,1476.03,0.1,FL,2024Q1
104,2024-02-25,1485.6,0.05,FL,2024Q1
104,2024-02-26,473.64,0.06,FL,2024Q1
104,2024-02-28,737.91,0.06,FL,2024Q1
104,2024-02-29,1895.79,0.06,FL,2024Q1
104,2024-03-01,971.31,0.03,FL,2024Q1
104,2024-03-03,1196.29,0.06,FL,2024Q1
104,2024-03-04,1211.33,0.04,FL,2024Q1
104,2024-03-06,1381.71,0.02,FL,2024Q1
104,2024-03-07,1722.64,0.06,FL,2024Q1
104,2024-03-08,2738.53,0.07,FL,2024Q1
104,2024-03-09,1765.14,0.05,FL,2024Q1
104,2024-03-11,1644.07,0.08,FL,2024Q1
104,2024-03-12,754.61,0.02,FL,2024Q1
104,2024-03-13,2490.34,0.05,FL,2024Q1
104,2024-03-14,1551.02,0.07,FL,2024Q1
104,2024-03-15,2506.67,0.05,FL,2024Q1
104,2024-03-16,770.58,0.07,FL,2024Q1
104,2024-03-17,1994.46,0.07,FL,2024Q1
104,2024-03-18,2028.91,0.07,FL,2024Q1
104,2024-03-19,1506.38,0.03,FL,2024Q1
104,2024-03-20,2134.34,0.08,FL,2024Q1
104,2024-03-22,1910.67,0.06,FL,2024Q1
104,2024-03-23,799.87,0.0,FL,2024Q1
104,2024-03-24,527.4,0.05,FL,2024Q1
104,2024-03-25,1884.49,0.07,FL,2024Q1
104,2024-03-26,2423.49,0.12,FL,2024Q1
104,2024-03-27,756.22,0.01,FL,2024Q1
104,2024-03-29,1657.52,0.02,FL,2024Q1
104,2024-03-30,1775.54,0.06,FL,2024Q1
104,2024-03-31,953.81,0.09,FL,2024Q1
104,2024-04-01,895.39,0.07,FL,2024Q2
104,2024-04-02,2515.4,0.0,FL,2024Q2
104,2024-04-03,1813.17,0.07,FL,2024Q2
104,2024-04-04,321.28,0.03,FL,2024Q2
104,2024-04-05,1788.6,0.04,FL,2024Q2
104,2024-04-06,1495.64,0.04,FL,2024Q2
104,2024-04-07,3051.63,0.07,FL,2024Q2
104,2024-04-08,808.8,0.07,FL,2024Q2
104,2024-04-10,1345.78,0.1,FL,2024Q2
104,2024-04-11,466.99,0.09,FL,2024Q2
104,2024-04-12,2032.0,0.02,FL,2024Q2
104,2024-04-13,2622.64,0.04,FL,2024Q2
104,2024-04-15,827.3,0.0,FL,2024Q2
104,2024-04-16,1191.83,0.1,FL,2024Q2
104,2024-04-17,2262.77,0.09,FL,2024Q2
104,2024-04-18,1513.4,0.12,FL,2024Q2
104,2024-04-19,1852.24,0.03,FL,2024Q2
104,2024-04-21,2084.56,0.03,FL,2024Q2
104,2024-04-22,1901.65,0.08,FL,2024Q2
104,2024-04-23,2660.02,0.08,FL,2024Q2
104,2024-04-24,2193.56,0.1,FL,2024Q2
104,2024-04-26,2094.57,0.06,FL,2024Q2
104,2024-04-28,2404.84,0.1,FL,2024Q2
104,2024-04-30,691.65,0.04,FL,2024Q2
104,2024-05-01,1720.39,0.06,FL,2024Q2
104,2024-05-03,181.25,0.04,FL,2024Q2
104,2024-05-04,0.0,0.04,FL,2024Q2
104,2024-05-05,1608.18,0.05,FL,2024Q2
104,2024-05-07,1200.08,0.05,FL,2024Q2
104,2024-05-08,1514.98,0.05,FL,2024Q2
104,2024-05-10,2317.94,0.09,FL,2024Q2
104,2024-05-11,753.31,0.08,FL,2024Q2
104,2024-05-12,1850.38,0.08,FL,2024Q2
104,2024-05-13,1253.11,0.09,FL,2024Q2
104,2024-05-15,1178.39,0.12,FL,2024Q2
104,2024-05-16,2068.08,0.07,FL,2024Q2
104,2024-05-17,1077.45,0.07,FL,2024Q2
104,2024-05-18,1340.03,0.04,FL,2024Q2
104,2024-05-19,1167.56,0.07,FL,2024Q2
104,2024-05-21,1088.08,0.1,FL,2024Q2
104,2024-05-22,1156.22,0.1,FL,2024Q2
104,2024-05-23,1978.08,0.13,FL,2024Q2
104,2024-05-25,1450.48,0.07,FL,2024Q2
104,2024-05-26,1759.41,0.05,FL,2024Q2
104,2024-05-28,0.0,0.07,FL,2024Q2
104,2024-05-29,2453.4,0.07,FL,2024Q2
104,2024-05-31,950.35,0.06,FL,2024Q2
104,2024-06-01,2027.38,0.08,FL,2024Q2
104,2024-06-02,1570.61,0.02,FL,2024Q2
104,2024-06-03,1349.86,0.06,FL,2024Q2
104,2024-06-05,608.23,0.1,FL,2024Q2
104,2024-06-07,423.48,0.1,FL,2024Q2
104,2024-06-09,558.48,0.06,FL,2024Q2
104,2024-06-11,2105.97,0.03,FL,2024Q2
104,2024-06-12,2231.2,0.07,FL,2024Q2
104,2024-06-13,901.14,0.02,FL,2024Q2
104,2024-06-14,754.69,0.1,FL,2024Q2
104,2024-06-15,1962.01,0.07,FL,2024Q2
104,2024-06-16,693.62,0.04,FL,2024Q2
104,2024-06-18,1799.33,0.06,FL,2024Q2
104,2024-06-20,1382.58,0.06,FL,2024Q2
104,2024-06-21,1047.57,0.13,FL,2024Q2
104,2024-06-22,1525.1,0.05,FL,2024Q2
104,2024-06-23,860.38,0.07,FL,2024Q2
104,2024-06-24,2605.68,0.03,FL,2024Q2
104,2024-06-25,1566.96,0.14,FL,2024Q2
104,2024-06-26,1778.21,0.09,FL,2024Q2
104,2024-06-28,2436.15,0.01,FL,2024Q2
104,2024-06-29,2105.45,0.11,FL,2024Q2
104,2024-06-30,1734.8,0.04,FL,2024Q2
104,2024-07-01,1571.04,0.09,FL,2024Q3
104,2024-07-02,1333.87,0.05,FL,2024Q3
104,2024-07-03,1745.65,0.06,FL,2024Q3
104,2024-07-04,1200.22,0.07,FL,2024Q3
104,2024-07-05,250.77,0.09,FL,2024Q3
104,2024-07-07,2067.53,0.1,FL,2024Q3
104,2024-07-08,765.73,0.06,FL,2024Q3
104,2024-07-09,1332.39,0.07,FL,2024Q3
104,2024-07-10,1102.86,0.07,FL,2024Q3
104,2024-07-11,1928.85,0.06,FL,2024Q3
104,2024-07-12,1482.14,0.07,FL,2024Q3
104,2024-07-14,2375.41,0.11,FL,2024Q3
104,2024-07-16,699.8,0.06,FL,2024Q3
104,2024-07-18,1314.56,0.08,FL,2024Q3
104,2024-07-20,1350.87,0.08,FL,2024Q3
104,2024-07-21,1371.66,0.11,FL,2024Q3
104,2024-07-22,1768.18,0.1,FL,2024Q3
104,2024-07-23,1686.28,0.04,FL,2024Q3
104,2024-07-24,2166.08,0.08,FL,2024Q3
104,2024-07-25,1466.39,0.08,FL,2024Q3
104,2024-07-27,1175.96,0.08,FL,2024Q3
104,2024-07-28,2463.21,0.11,FL,2024Q3
104,2024-07-30,1606.11,0.06,FL,2024Q3
104,2024-07-31,1266.89,0.01,FL,2024Q3
104,2024-08-02,1294.42,0.05,FL,2024Q3
104,2024-08-03,1959.83,0.06,FL,2024Q3
104,2024-08-04,473.14,0.08,FL,2024Q3
104,2024-08-05,354.57,0.09,FL,2024Q3
104,2024-08-07,1533.48,0.06,FL,2024Q3
104,2024-08-09,2130.03,0.08,FL,2024Q3
104,2024-08-11,1808.14,0.04,FL,2024Q3
104,2024-08-12,1518.0,0.06,FL,2024Q3
104,2024-08-13,1587.25,0.11,FL,2024Q3
104,2024-08-15,1073.22,0.07,FL,2024Q3
104,2024-08-16,2080.16,0.12,FL,2024Q3
104,2024-08-17,1420.8,0.05,FL,2024Q3
104,2024-08-18,2112.83,0.11,FL,2024Q3
104,2024-08-19,676.75,0.11,FL,2024Q3
104,2024-08-20,1961.9,0.09,FL,2024Q3
104,2024-08-21,1344.01,0.07,FL,2024Q3
104,2024-08-23,2007.84,0.09,FL,2024Q3
104,2024-08-25,1705.76,0.11,FL,2024Q3
104,2024-08-26,2330.74,0.1,FL,2024Q3
104,2024-08-28,375.16,0.06,FL,2024Q3
104,2024-08-30,2102.33,0.01,FL,2024Q3
104,2024-09-01,1531.84,0.1,FL,2024Q3
104,2024-09-02,1999.07,0.08,FL,2024Q3
104,2024-09-03,731.44,0.04,FL,2024Q3
104,2024-09-05,2723.0,0.05,FL,2024Q3
104,2024-09-06,1367.99,0.07,FL,2024Q3
104,2024-09-07,2342.71,0.12,FL,2024Q3
104,2024-09-08,745.19,0.1,FL,2024Q3
104,2024-09-09,1551.97,0.04,FL,2024Q3
104,2024-09-10,79.51,0.08,FL,2024Q3
104,2024-09-12,1201.03,0.1,FL,2024Q3
104,2024-09-14,378.06,0.04,FL,2024Q3
104,2024-09-15,1721.03,0.02,FL,2024Q3
